,price,address,price_address_concat,count_address,duplicate,county_1,manual_label
8680," €310,000.00 ","15 Bayview, Killea Road, Dunmore East, Co. Waterford",,1,,Co. Waterford,
8681," €325,000.00 ","8 Avondale Avenue, Phibsborough, Dublin 7",,1,,Co. Dublin,
8682," €570,000.00 ","Apartment 79, Milltown Hall, Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6",,1,,Co. Dublin,
8683," €649,000.00 ","Barnadown Upper, Gorey, Co. Wexford",,1,,Co. Wexford,
8684," €285,000.00 ","Byways, 80 Sweet Briar Lawn, Tramore, Co. Waterford",,1,,Co. Waterford,
8685," €515,000.00 ","103 Wyckham Point, Wyckham Way, Dundrum, Dublin 16",,1,,Co. Dublin,
8687," €2,250,000.00 ","8 Harcourt Terrace Dublin 2, Dublin 2",,1,,Co. Dublin,
8688," €250,000.00 ","Maryville, Roxborough, Roscommon Town, Co. Roscommon",,1,,Co. Roscommon,
8689," €1,095,000.00 ","Camelot Victoria Road Killiney, Killiney, Co. Dublin",,1,,Co. Dublin,
8690," €350,000.00 ","1 New Street, Skerries, Co. Dublin",,1,,Co. Dublin,
8691," €3,650,000.00 ","Glannamara, 41 Coliemore Road, Dalkey, Co. Dublin",,1,,Co. Dublin,
8692," €279,000.00 ","19 Forest Mill Crescent, Bealnamulla, Athlone, Co. Roscommon",,1,,Co. Roscommon,
8693," €165,000.00 ","19 Castlegate Apartments, Burrin Street, Carlow Town, Co. Carlow",,1,,Co. Carlow,
8694," €335,000.00 ","29 Geraldine House, Lyreen Manor, Maynooth, Co. Kildare",,1,,Co. Kildare,
8695," €220,000.00 ","72 Abberley Sqaure, Tallaght, Dublin 24",,1,,Co. Dublin,
8696," €249,500.00 ","91 Abberly Square, Tallaght, Dublin 24",,1,,Co. Dublin,
8697," €150,000.00 ","1 Ballyhaunis Road, Knock, Co. Mayo",,1,,Co. Mayo,
8698," €157,500.00 ","Cloonlavish & c.11.8 acres, Knock, Co. Mayo",,1,,Co. Mayo,
8699," €328,000.00 ","Ballyhaunis Road, Knock, Co. Mayo","328000Ballyhaunis Road, Knock, Co. Mayo",2,1,Co. Mayo,
8700," €165,000.00 ","No 3 Drumcrest, Knock, Co. Mayo",,1,,Co. Mayo,
8701," €375,000.00 ","Ballyhaunis Road, Claremorris, Claremorris, Co. Mayo",,1,,Co. Mayo,
8702," €220,000.00 ","24 CaisleÃ©Â¡n Na Habhann, Castletroy, Co. Limerick",,1,,Co. Limerick,
8703," €495,000.00 ","10 Kellyville Park, Portlaoise, Co. Laois",,1,,Co. Laois,
8704," €70,000.00 ","Knocknagower, Enniscrone, Co. Sligo",,1,,Co. Sligo,
8705," €155,000.00 ","Corbaun, Gurtymadden, Loughrea, Co. Galway",,1,,Co. Galway,
8706," €100,000.00 ","Ballybrack, Moville, Co. Donegal","100000Ballybrack, Moville, Co. Donegal",2,1,Co. Donegal,
8707," €150,000.00 ","19 Priory Park, Ballaghaderreen, Co. Roscommon",,1,,Co. Roscommon,
8708," €750,000.00 ","North Great Charles Street, Dublin 1",,1,,Co. Dublin,
2241," €350,000.00 ","Cloonshannagh, Rooskey, Co. Roscommon","350000Cloonshannagh, Rooskey, Co. Roscommon",2,2,Co. Roscommon,
8710," €189,950.00 ","Gortnasillagh, Glenties, Co. Donegal",,1,,Co. Donegal,
8711," €65,000.00 ","Gortsheela, Loughrea, Co. Galway",,1,,Co. Galway,
8712," €239,950.00 ","16 Cushlawn Walk, Tallaght, Dublin 24",,1,,Co. Dublin,
8713," €299,000.00 ","356 Captains Road, Crumlin, Dublin 12",,1,,Co. Dublin,
8714," €209,000.00 ","1167 Colville Street, Ballygillane Big, Rosslare, Rosslare Harbour, Co. Wexford",,1,,Co. Wexford,
8715," €150,000.00 ","5 The Meadows, Buncrana, Co. Donegal",,1,,Co. Donegal,
8716," €285,000.00 ","37 Ardglass, Baltinglass, Co. Wicklow",,1,,Co. Wicklow,
8717," €55,000.00 ","Nantinan, Askeaton, Co. Limerick",,1,,Co. Limerick,
8718," €295,000.00 ","Cross East, Cross, Cross, Co. Mayo",,1,,Co. Mayo,
8719," €290,000.00 ","Castle Park, Thurles, Co. Tipperary",,1,,Co. Tipperary,
8720," €50,000.00 ",".27 Hectare / .66 Acre, Dalgin, Milltown, Tuam, Co. Galway",,1,,Co. Galway,
8721," €275,000.00 ","38 Oakleigh, Longwood, Co. Meath",,1,,Co. Meath,
8722," €775,000.00 ","18 Glenarm Avenue, Drumcondra, Dublin 9",,1,,Co. Dublin,
8723," €235,000.00 ","Derryea, Kiltimagh, Co. Mayo",,1,,Co. Mayo,
8724," €740,000.00 ","Grey Gables, Dublin Road, Enniskerry, Co. Wicklow",,1,,Co. Wicklow,
8725," €100,000.00 ","Rockfield, Westport, Co. Mayo",,1,,Co. Mayo,
8726," €280,000.00 ","21 Lyons Avenue South, Newcastle, Co. Dublin",,1,,Co. Dublin,
8727," €295,000.00 ","34 Summerseat Court, Clonee, Dublin 15",,1,,Co. Dublin,
8728," €265,000.00 ","2 Sycamore Court, Gregg's Hill, Arklow, Co. Wicklow",,1,,Co. Wicklow,
8729," €195,000.00 ","72 Bridgemeadow, Milehouse Road, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
6705," €350,000.00 ","Cloonshannagh, Rooskey, Co. Roscommon","350000Cloonshannagh, Rooskey, Co. Roscommon",2,2,Co. Roscommon,
8732," €610,000.00 ","ALL PAWS, Knockbrack, Naul, Co. Dublin",,1,,Co. Dublin,
8733," €59,000.00 ","null, Hollymount, Co. Mayo","59000null, Hollymount, Co. Mayo",2,1,Co. Mayo,
8735," €110,000.00 ","Saint Louis, Graball Bay, Crosshaven, Co. Cork",,1,,Co. Cork,
8736," €109,000.00 ",28 Saint Mel's Road,,1,,Co. Longford,Co. Longford
8737," €319,950.00 ","47 Barnwell Place, Ongar Village, Ongar, Dublin 15",,1,,Co. Dublin,
8738," €319,950.00 ","47 Barnwell Place, Ongar Village, Clonsilla, Dublin 15",,1,,Co. Dublin,
8739," €265,000.00 ","37 Rosemount, Clongower, Thurles, Co. Tipperary",,1,,Co. Tipperary,
8740," €160,000.00 ","Apartment 99, Cois Luachra, Dooradoyle, Co. Limerick",,1,,Co. Limerick,
8741," €650,000.00 ","Mews 2, Pembroke Place, Dublin 2",,1,,Co. Dublin,
7286," €450,000.00 ","Cocks Lane, Irishtown, Gormanston, Co. Meath","450000Cocks Lane, Irishtown, Gormanston, Co. Meath",2,2,Co. Meath,
8743," €245,000.00 ","63 Moylaragh Drive, Balbriggan, Co. Dublin",,1,,Co. Dublin,
8744," €35,000.00 ","Dugort, Achill, Co. Mayo","35000Dugort, Achill, Co. Mayo",2,1,Co. Mayo,
8745," €575,000.00 ","5 Woodville Road, Drumcondra, Dublin 9",,1,,Co. Dublin,
8746," €50,000.00 ","Knocknaganny, Roundfort, Co. Mayo",,1,,Co. Mayo,
8747," €275,000.00 ","Site at Beechfield, Castletroy, Co. Limerick",,1,,Co. Limerick,
8748," €225,000.00 ","28 St Brendans Avenue, Woodquay, Co. Galway",,1,,Co. Galway,
8749," €270,000.00 ","3 Allendale Avenue, Baltinglass, Co. Wicklow",,1,,Co. Wicklow,
8750," €360,000.00 ","31 Brunswick Court, Brunswick Street North, Dublin 7",,1,,Co. Dublin,
8751," €265,000.00 ","Grove Cottage, Mc, Curtain Street, Fermoy, Co. Cork",,1,,Co. Cork,
8752," €450,000.00 ","346 Kidare Road, Crumlin, Dublin 12",,1,,Co. Dublin,
8753," €219,950.00 ","19 Oak House, Carrickmines Green, Carrickmines, Dublin 18",,1,,Co. Dublin,
8754," €300,000.00 ","9 Windmill Road, Crumlin, Dublin 12",,1,,Co. Dublin,
8755," €330,000.00 ","144 Lismore Road, Crumlin, Dublin 12",,1,,Co. Dublin,
8756," €95,000.00 ","7 George's Street, Drogheda, Co. Louth",,1,,Co. Louth,
8757," €29,000.00 ","Cloontowart, Lisacul, Castlerea, Co. Roscommon","29000Cloontowart, Lisacul, Castlerea, Co. Roscommon",2,1,Co. Roscommon,
8758," €230,000.00 ","Fybagh, Castlemaine, Co. Kerry",,1,,Co. Kerry,
8759," €410,000.00 ","Glade Cottage, Avoca, Co. Wicklow",,1,,Co. Wicklow,
8760," €180,000.00 ","Fiddown, Fiddown, Co. Kilkenny",,1,,Co. Kilkenny,
8761," €180,000.00 ","13 Saint Fanahans Place, Mitchelstown, Co. Cork",,1,,Co. Cork,
8762," €162,500.00 ","22 Rossmore, Roscrea, Co. Tipperary",,1,,Co. Tipperary,
8763," €100,000.00 ","Ballinacross, Granard, Co. Longford",,1,,Co. Longford,
8764," €725,000.00 ","27 Abbeyfield, Killester, Dublin 5",,1,,Co. Dublin,
8766," €180,000.00 ","17 James Street, Mitchelstown, Co. Cork",,1,,Co. Cork,
8767," €399,999.00 ","24 Whitethorn Road, Artane, Artane, Dublin 5",,1,,Co. Dublin,
8768," €200,000.00 ","6 Broughton Street, Dundalk, Co. Louth",,1,,Co. Louth,
8769," €159,500.00 ","9 Saint Finian's Terrace, Waterville, Co. Kerry",,1,,Co. Kerry,
8770," €420,000.00 ","27 Abby Well, Chapel Road, Malahide, Co. Dublin",,1,,Co. Dublin,
8771," €139,000.00 ","New Street, Abbeyfeale, Co. Limerick","139000New Street, Abbeyfeale, Co. Limerick",4,1,Co. Limerick,
8772," €285,000.00 ","70 Dun Na Mara, Renmore, Co. Galway",,1,,Co. Galway,
8773," €145,000.00 ","Oldcourt, Carbury, Co. Kildare",,1,,Co. Kildare,
8774," €485,000.00 ","10 Dawson Court Cross Avenue Blackrock, Blackrock, Co. Dublin",,1,,Co. Dublin,
8775," €159,000.00 ","Loughcullen, Kilmacow, Co. Kilkenny",,1,,Co. Kilkenny,
11307," €450,000.00 ","Cocks Lane, Irishtown, Gormanston, Co. Meath","450000Cocks Lane, Irishtown, Gormanston, Co. Meath",2,2,Co. Meath,
8777," €295,000.00 ","15 Delford Drive, Rochestown Road, Douglas, Co. Cork",,1,,Co. Cork,
8778," €185,000.00 ","Gladesville , Castlebar, Co. Mayo",,1,,Co. Mayo,
8779," €240,000.00 ","Roigh, Liscarney, Westport, Co. Mayo",,1,,Co. Mayo,
8780," €230,000.00 ","Chapel Street, Bruff, Co. Limerick",,1,,Co. Limerick,
8781," €210,000.00 ","10 Tralee Bay Holiday Village, Aughacasla South, Castlegregory, Co. Kerry",,1,,Co. Kerry,
8782," €295,000.00 ","Cloonrane, Ballindine, Co. Mayo",,1,,Co. Mayo,
8783," €180,000.00 ","Carrickavoher, Aughavas, Co. Leitrim",,1,,Co. Leitrim,
8784," €675,000.00 ","63 Whitehall Road, Terenure, Dublin 12",,1,,Co. Dublin,
8785," €299,950.00 ","3 Watermill Court, Watermill Road, Raheny, Dublin 5",,1,,Co. Dublin,
8786," €249,950.00 ","2473 Conroy Park, Kilcullen, Co. Kildare",,1,,Co. Kildare,
8787," €145,000.00 ","Carrowblough More, Kilkee, Co. Clare",,1,,Co. Clare,
8788," €230,000.00 ","27A The Glen Bettyglen Raheny Dublin 5, Raheny, Dublin 5",,1,,Co. Dublin,
8789," €150,000.00 ","Tullyrain, Castleblayney, Co. Monaghan",,1,,Co. Monaghan,
8790," €385,000.00 ","16 Riversdale Court, Monkstown, Co. Dublin",,1,,Co. Dublin,
8791," €185,000.00 ","23 Saint Mary's Terrace, Midleton, Co. Cork",,1,,Co. Cork,
8792," €385,000.00 ","28 Cherbury Court, Booterstown, Co. Dublin",,1,,Co. Dublin,
8602," €50,000.00 ","CONNAUGHT PROPERTY, Kilkelly, Co. Mayo","50000CONNAUGHT PROPERTY, Kilkelly, Co. Mayo",2,2,Co. Mayo,
8794," €235,000.00 ","65 Father Mathew Road, Turners Cross, Turners Cross, Co. Cork",,1,,Co. Cork,
8795," €79,000.00 ","Cathedral Street, Ballaghaderreen, Co. Roscommon",,1,,Co. Roscommon,
8796," €220,000.00 ","117 Larganreagh, Downings, Letterkenny, Co. Donegal",,1,,Co. Donegal,
8797," €379,000.00 ","Kilmacow Lower, Kilmacow, Co. Waterford",,1,,Co. Waterford,
8798," €265,000.00 ","82 Suncroft Drive, Tallaght, Dublin 24",,1,,Co. Dublin,
8799," €122,000.00 ","9 Abbot Court, Holy Cross, Co. Tipperary",,1,,Co. Tipperary,
8800," €115,000.00 ","Caherconnell, Abbeyfeale, Co. Limerick",,1,,Co. Limerick,
8801," €95,000.00 ","Ballindooley, Castlegar, Co. Galway",,1,,Co. Galway,
8802," €595,000.00 ","8 The Fairways, Killea, Dunmore East, Co. Waterford",,1,,Co. Waterford,
8804," €38,000.00 ","Carrick, Derrybeg, Co. Donegal",,1,,Co. Donegal,
8805," €380,000.00 ","Bishopswood, Portarlington, Co. Offaly",,1,,Co. Offaly,
8806," €220,000.00 ","77 Grenville, Dublin Road, Portlaoise, Co. Laois",,1,,Co. Laois,
8807," €120,000.00 ","Oak Park Drive, Letterkenny, Co. Donegal",,1,,Co. Donegal,
8808," €295,000.00 ","Battery Road, Longford Town, Co. Longford",,1,,Co. Longford,
8809," €50,000.00 ","Killeen, Legan, Co. Longford",,1,,Co. Longford,
12099," €50,000.00 ","CONNAUGHT PROPERTY, Kilkelly, Co. Mayo","50000CONNAUGHT PROPERTY, Kilkelly, Co. Mayo",2,2,Co. Mayo,
8811," €150,000.00 ","Garryglass, Lands At Garryglass, Timahoe, Laois, Abbeyleix, Co. Laois",,1,,Co. Laois,
8812," €545,000.00 ","The Enchanted Cottage, Derryconnery, Glengarriff, Co. Cork",,1,,Co. Cork,
8814," €595,000.00 ","St. Annes, The Quay, Clonmel, Co. Tipperary",,1,,Co. Tipperary,
8815," €325,000.00 ","Apartment 5, The Falls, Dodder Road Lower, Churchtown, Dublin 14",,1,,Co. Dublin,
8816," €395,000.00 ","9 Magenta Hall, Santry, Santry, Dublin 9",,1,,Co. Dublin,
8817," €595,000.00 ","7 Pembroke Street, Irishtown, Dublin 4",,1,,Co. Dublin,
8818," €490,000.00 ","Ardagh Farmhouse & Holiday Cottage, Rosscarbery, Co. Cork",,1,,Co. Cork,
8819," €25,000.00 ","Falleighter, Kilkelly, Co. Mayo","25000Falleighter, Kilkelly, Co. Mayo",4,1,Co. Mayo,
8820," €325,000.00 ","82 Meadowlands, Broomfield, Midleton, Co. Cork",,1,,Co. Cork,
8821," €155,000.00 ","145 Willow Drive, New Oak Estate, Carlow Town, Co. Carlow",,1,,Co. Carlow,
8822," €540,000.00 ","The Gallery, Borleigh, Inch, Co. Wexford",,1,,Co. Wexford,
8823," €1,200,000.00 ","ROSQUIL HOUSE, Rosquil House, Kilkenny, Co. Kilkenny",,1,,Co. Kilkenny,
8824," €295,000.00 ","5 Oak House, Seven Oaks, Inchicore, Dublin 8",,1,,Co. Dublin,
8825," €1,300,000.00 ","Sliab Cualann, Brickfield Lane, Bray, Co. Wicklow",,1,,Co. Wicklow,
8826," €290,000.00 ","Apartment 114, Fisherman's Wharf, Dublin 4",,1,,Co. Dublin,
8827," €130,000.00 ","5 O'Connell Terrace, McCurtain Street, Mullingar, Co. Westmeath",,1,,Co. Westmeath,
8828," €339,000.00 ","Shangarry, Myshall, Co. Carlow",,1,,Co. Carlow,
8829," €425,000.00 ","232 Glasnevin Avenue, Glasnevin, Dublin 11",,1,,Co. Dublin,
12698," €70,000.00 ","Coogue south, Aghamore, Ballyhaunis, Co. Mayo","70000Coogue south, Aghamore, Ballyhaunis, Co. Mayo",3,3,Co. Mayo,
8831," €100,000.00 ","null, Hollymount, Co. Mayo","100000null, Hollymount, Co. Mayo",2,1,Co. Mayo,
8832," €1,850,000.00 ","12 Churchfield, The K Club, Straffan, Co. Kildare",,1,,Co. Kildare,
8833," €120,000.00 ","Currahaly, Farnanes, Co. Cork",,1,,Co. Cork,
8834," €275,000.00 ","36 Ravenswood Crescent, Clonsilla, Clonsilla, Dublin 15",,1,,Co. Dublin,
8836," €49,950.00 ","Rhode Bridge, Rathcobican, Rhode, Co. Offaly",,1,,Co. Offaly,
8837," €925,000.00 ","16 Clare Road, Drumcondra, Drumcondra, Dublin 3",,1,,Co. Dublin,
8838," €95,000.00 ","Burnetts Wood, Killeigh, Co. Offaly",,1,,Co. Offaly,
8839," €295,000.00 ","Trabane, Lettermore, Co. Galway","295000Trabane, Lettermore, Co. Galway",2,1,Co. Galway,
8840," €165,000.00 ","Main Street, Mohill, Co. Leitrim",,1,,Co. Leitrim,
8841," €75,000.00 ","Knockaderry, Newcastle West, Co. Limerick",,1,,Co. Limerick,
8842," €165,000.00 ","Cluin, Allihies, Co. Cork",,1,,Co. Cork,
8843," €389,000.00 ","Ballyartella, Ballycommon, Nenagh, Co. Tipperary",,1,,Co. Tipperary,
8844," €139,000.00 ","Chapel Road, Brinlack, Co. Donegal","139000Chapel Road, Brinlack, Co. Donegal",2,1,Co. Donegal,
8845," €349,000.00 ","The Paddocks, Garrydaniel, Monamolin, Co. Wexford",,1,,Co. Wexford,
8846," €375,000.00 ","Ballyhaunis Road, Claremorris, Co. Mayo",,1,,Co. Mayo,
8847," €235,000.00 ","15 Shangan Gardens, Ballymun, Ballymun, Dublin 9",,1,,Co. Dublin,
8848," €190,000.00 ","15 An GlasÃ©Â¡n, Greenville Lane, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
8849," €240,000.00 ","54 Westbury Estate, Wilton, Wilton, Co. Cork",,1,,Co. Cork,
8850," €235,000.00 ","COACHMAN'S INN, Bauravilla, Skibbereen, Co. Cork",,1,,Co. Cork,
8851," €150,000.00 ","Endrim, Ferbane, Co. Offaly",,1,,Co. Offaly,
8852," €275,000.00 ","2 Summercove, Lahinch, Co. Clare",,1,,Co. Clare,
8853," €160,000.00 ","2 James Street, Claremorris, Co. Mayo",,1,,Co. Mayo,
8854," €199,000.00 ","Tarleton Mews, Tanyard Lane, Tullamore, Co. Offaly",,1,,Co. Offaly,
8855," €450,000.00 ","c. 6.5 Ac / 2.61 Ha Carrigeen, Rathcoole, Co. Dublin",,1,,Co. Dublin,
8856," €320,000.00 ","12 The Estuary, Redmond Road, Wexford Town, Co. Wexford",,1,,Co. Wexford,
8857," €140,000.00 ","11 Castleforde, Ballyconnell, Co. Cavan",,1,,Co. Cavan,
8858," €275,000.00 ","The Rookery, Cheekpoint, Co. Waterford",,1,,Co. Waterford,
8859," €150,000.00 ","5 Shanbally, Cappoquin, Co. Waterford",,1,,Co. Waterford,
8860," €65,000.00 ","Site for Sale Meelick, Meelick, Co. Clare",,1,,Co. Clare,
8861," €350,000.00 ","7 Glenealy Road, Crumlin, Dublin 12",,1,,Co. Dublin,
8862," €1,650,000.00 ","68 The Waterfront, Hanover Quay, Grand Canal Dock, Dublin 2",,1,,Co. Dublin,
8863," €270,000.00 ","29 Finnstown Hall, Lucan, Co. Dublin",,1,,Co. Dublin,
8864," €120,000.00 ","8 Drumcrest, Knock, Co. Mayo",,1,,Co. Mayo,
8865," €295,000.00 ","Derrybeg, Maum, Co. Galway",,1,,Co. Galway,
8866," €725,000.00 ","27 Abbeyfield, Killester, Killester, Dublin 5",,1,,Co. Dublin,
8868," €150,000.00 ","128 Bridgemeadow, Milehouse Road, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
8869," €150,000.00 ","13 Banna Beach Holiday Homes, Banna, Co. Kerry",,1,,Co. Kerry,
8870," €650,000.00 ","Mount Desert, Clogheen, Co. Cork",,1,,Co. Cork,
8871," €259,000.00 ","21 Clonee Court, Clonee, Co. Meath",,1,,Co. Meath,
8872," €269,000.00 ","38 An GlasÃ©Â¡n, Greenville Lane, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
8873," €259,000.00 ","Moneylagan, Longford",,1,,Co. Longford,Co. Longford
8874," €350,000.00 ","Kilkelly, Kilkelly, Co. Mayo",,1,,Co. Mayo,
8875," €200,000.00 ","Knockaunranny, Moycullen, Co. Galway",,1,,Co. Galway,
8876," €175,000.00 ","Loughinney, Barna, Clonmantagh, Co. Kilkenny",,1,,Co. Kilkenny,
8877," €295,000.00 ","152 Ballygall Parade, Finglas East, Finglas, Dublin 11",,1,,Co. Dublin,
8878," €209,500.00 ","Rossestown, Thurles, Co. Tipperary",,1,,Co. Tipperary,
8880," €175,000.00 ","5 Barr Na TrimoÃ©Â­ge, Kilkelly, Co. Mayo",,1,,Co. Mayo,
8881," €169,950.00 ","Apartment 169, Block C, Ã©ï¿½ras Na Cluaine, Clondalkin, Dublin 22",,1,,Co. Dublin,
8882," €320,000.00 ","Cois Na Sruthan, Coolgarrow, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
8883," €585,000.00 ","1 Havelock Terrace, Sandymount, Sandymount, Dublin 4",,1,,Co. Dublin,
8884," €200,000.00 ","Liscosker, Kilkelly, Co. Mayo","200000Liscosker, Kilkelly, Co. Mayo",2,1,Co. Mayo,
8885," €729,950.00 ","Clowanstown, Tara, Co. Meath",,1,,Co. Meath,
8886," €149,000.00 ","5 Tower Drive, Ballyduff, Co. Kerry",,1,,Co. Kerry,
8887," €320,000.00 ","Kilhile, Arthurstown, Co. Wexford","320000Kilhile, Arthurstown, Co. Wexford",2,1,Co. Wexford,
8888," €25,000.00 ","Toornanaunagh Gneeneguilla, Gneevguilla, Co. Kerry",,1,,Co. Kerry,
8889," €345,000.00 ","1A Robinhood Park, Long Mile Road, Walkinstown, Dublin 12",,1,,Co. Dublin,
8890," €35,000.00 ","Doon, Ballinahowen",,1,,Co. Offaly,Co. Offaly
8891," €230,000.00 ","Apartment 58, 109 Parnell Street, Dublin 1",,1,,Co. Dublin,
8892," €99,000.00 ","Lismoes, Menlough, Ballinasloe, Co. Galway",,1,,Co. Galway,
8893," €545,000.00 ","Hillcrest House, Upper Dargle Road, Bray, Co. Wicklow",,1,,Co. Wicklow,
8894," €495,000.00 ","Ballyvelaghan, New Quay, Co. Clare",,1,,Co. Clare,
8895," €30,000.00 ","Glen Lower, Ramelton, Co. Donegal",,1,,Co. Donegal,
8896," €280,000.00 ","Ballycair Lodge,Ballycair, Ballintubber, Co. Roscommon",,1,,Co. Roscommon,
8897," €82,500.00 ","Upper Main St, Castlerea, Co. Roscommon","82500Upper Main St, Castlerea, Co. Roscommon",2,1,Co. Roscommon,
8898," €50,000.00 ","St Patrick Street, Castlerea, Co. Roscommon",,1,,Co. Roscommon,
8899," €295,000.00 ","10 Hyacinth Street, North Strand, Dublin 3",,1,,Co. Dublin,
8900," €450,000.00 ","4 Highfield Grove, Rathgar, Dublin 6",,1,,Co. Dublin,
8901," €275,000.00 ","Tara, Harbour Road, Ballinasloe, Co. Galway",,1,,Co. Galway,
8902," €45,000.00 ","Stranacorkra Derrybeg, Derrybeg, Co. Donegal",,1,,Co. Donegal,
8903," €179,000.00 ","5 Cluain Oir, Manorhamilton, Co. Leitrim",,1,,Co. Leitrim,
8904," €169,500.00 ","34 An SruthÃ¡n, Turlough Road, Castlebar, Co. Mayo",,1,,Co. Mayo,
8905," €90,000.00 ","17 Churchtown Newcastlewest, Newcastle West, Co. Limerick",,1,,Co. Limerick,
8906," €85,000.00 ","3 Killasser, Swinford, Co. Mayo",,1,,Co. Mayo,
8907," €580,000.00 ","7 Rectory Way, Herbert Road, Bray, Co. Wicklow",,1,,Co. Wicklow,
8908," €325,000.00 ","12 Courtown Park, Kilcock, Co. Kildare",,1,,Co. Kildare,
8909," €465,000.00 ","Eagle Heights B&B, Muckduff, Enniscrone, Co. Sligo",,1,,Co. Sligo,
8910," €145,000.00 ","The Old Post Office, Bunnacurry, Achill, Co. Mayo",,1,,Co. Mayo,
8911," €275,000.00 ","18 Beech Crescent, Royal Canal, Mullingar, Co. Westmeath",,1,,Co. Westmeath,
8912," €250,000.00 ","1 Ãrd Abhainn, Carrignagroghera, Fermoy, Co. Cork",,1,,Co. Cork,
8913," €275,000.00 ","20 Cluain Airne, Monadreen, Thurles, Co. Tipperary",,1,,Co. Tipperary,
8914," €385,000.00 ","Lake View, Cappanaboul, Bantry, Co. Cork",,1,,Co. Cork,
8915," €159,000.00 ","21 Cois Ard, Duagh, Co. Kerry",,1,,Co. Kerry,
8916," €299,000.00 ","48 Brookford, Rush, Co. Dublin",,1,,Co. Dublin,
8917," €850,000.00 ","40/42 The Stiles Road, Clontarf, Dublin 3",,1,,Co. Dublin,
8919," €130,000.00 ","5 Radharc Na Habhann, Coolaney, Co. Sligo",,1,,Co. Sligo,
8920," €645,000.00 ","145 Kilmacud Road Upper, Stillorgan, Co. Dublin",,1,,Co. Dublin,
8921," €220,000.00 ","Gneeves, Millstreet, Co. Cork",,1,,Co. Cork,
8922," €85,000.00 ","Apartment 4, The D-Mek Centre, Ballina, Co. Mayo",,1,,Co. Mayo,
8923," €210,000.00 ","Lickbla, Castlepollard, Co. Westmeath",,1,,Co. Westmeath,
8924," €320,000.00 ","1 Palmer Avenue, Rush, Co. Dublin",,1,,Co. Dublin,
8925," €200,000.00 ","Rossmeen, 1 Grange Terrace, Co. Cork",,1,,Co. Cork,
8926," €180,000.00 ","5 Castle Manor Court, Ferns, Co. Wexford",,1,,Co. Wexford,
8927," €340,000.00 ","302 The Cubes 7, Beacon South Quarter, Sandyford, Dublin 18",,1,,Co. Dublin,
8928," €295,000.00 ","10 Linenhall Street, Smithfield, Dublin 7",,1,,Co. Dublin,
8929," €335,000.00 ","Padua, 10 Glincool Park, Ballincollig, Co. Cork",,1,,Co. Cork,
8930," €85,000.00 ","1 Beach Park, Claggan, Buncrana, Co. Donegal",,1,,Co. Donegal,
8931," €485,000.00 ","Cloyne Road, Ballinacurra, Midleton, Co. Cork",,1,,Co. Cork,
8932," €210,000.00 ","42b Mariners Cove, Baltimore, Co. Cork",,1,,Co. Cork,
8933," €145,000.00 ","4 Castle Park, Athy, Co. Kildare",,1,,Co. Kildare,
8934," €190,000.00 ","12 Barrack Street, Wexford Town, Co. Wexford",,1,,Co. Wexford,
8935," €295,000.00 ","Woodbrook, Carrick-on-Shannon, Co. Roscommon",,1,,Co. Roscommon,
8936," €650,000.00 ","THE G BOUTIQUE, Bridge Street, Newcastle West, Co. Limerick",,1,,Co. Limerick,
